id,frame,t,x,y,v,phi,phi_dot,a
26,253,10.08,26.83,30.78,37.990222426303326,0.0065358546459298,0.1633963661482459,0.3138470965295043
40,253,10.08,403.42,42.18,41.32156821806259,3.1355686301,-0.148786297,-0.3862641583
41,253,10.08,326.63,53.38,23.830102811360256,-3.1415926536,-0.0,-0.0640312424
44,253,10.08,265.31,43.85,23.46001918157784,-3.130954757,-0.2659474144,-0.0223606798
45,253,10.08,403.45,44.66,38.6905699105092,3.1350992384,0.0020811654,-0.2370653918
18,254,10.12,222.66,34.64,40.77004415008647,0.0,0.0,0.2137755832643194
20,254,10.12,93.97,34.69,23.810052498892144,0.0,0.0,0.0412310562561766
22,254,10.12,61.67,34.87,23.34041987625758,0.0,0.2659474143886707,0.2596150997149434
23,254,10.12,89.74,30.71,36.43019763877215,0.0,-0.1712301990984037,0.161245154965971
24,254,10.12,35.5,34.67,23.5003324445,-0.0053190988,0.066136949,-1.566633569
26,254,10.12,28.36,30.79,38.00018947321184,0.0,-0.1633963661482459,0.3106444913401813
40,254,10.12,401.75,42.2,41.311482665234855,3.1296171782,0.148786297,-0.3862641583
41,254,10.12,325.66,53.38,23.830102811360256,-3.1415926536,0.2631481758,-0.0640312424
44,254,10.12,264.37,43.85,23.46001918157784,-3.1415926536,-0.0,-0.0223606798
45,254,10.12,401.89,44.67,38.68051705962576,3.135182485,-0.0020811654,-0.2370653918
18,255,10.16,224.3,34.64,40.78004413926008,0.0,0.0,0.215870331449229
20,255,10.16,94.93,34.69,23.810052498892144,0.0,0.0,0.0509901951359278
22,255,10.16,62.6,34.87,23.35041969644229,-0.0106378965755393,-0.2659474143884838,0.2596150997149434
23,255,10.16,91.19,30.71,36.4201976930384,0.0068492079639336,0.1712301990983413,0.161245154965971
24,255,10.16,36.44,34.67,23.5,0,0.0664887346,1.5583444443
26,255,10.16,29.88,30.79,38.010159168306565,0.0,0.0,0.3023243291566195
40,255,10.16,400.09,42.21,41.311318061761234,3.1355686301,-0.0009127086,-0.3862641583
41,255,10.16,324.71,53.37,23.820102854521853,-3.1310667266,-0.2631481758,-0.0583095189
44,255,10.16,263.43,43.85,23.46001918157784,-3.1415926536,-0.0,-0.0223606798
45,255,10.16,400.35,44.68,38.68046664661635,3.1350992384,0.0020811654,-0.2370653918
18,256,10.2,225.93,34.64,40.790044128438986,0.0061348923578747,0.1533723089468677,0.2256102834535695
20,256,10.2,95.89,34.69,23.810052498892144,-0.0105259270317232,-0.2631481757930822,0.0509901951359278
22,256,10.2,63.54,34.86,23.36048158750157,-0.0106378965755392,1.9949319973733278e-15,0.2570992026436488
23,256,10.2,92.65,30.72,36.4201976930384,0.0,-0.1712301990983413,0.1711724276862369
24,256,10.2,37.38,34.67,23.625,0,0,1.5625
26,256,10.2,31.42,30.79,38.02013150950428,0.0064515233929696,0.1612880848242414,0.3
40,256,10.2,398.44,42.22,41.30123969083736,3.1355321217,-0.1460916925,-0.3862641583
41,256,10.2,323.75,53.37,23.82013434051118,-3.1415926536,-0.0,-0.0583095189
44,256,10.2,262.49,43.85,23.46001918157784,-3.1415926536,-0.0,-0.0223606798
45,256,10.2,398.79,44.69,38.67041892713344,3.135182485,0.1602542153,-0.2370653918
18,257,10.24,227.56,34.65,40.790044128438986,0.0,-0.1533723089468677,0.2256102834535695
20,257,10.24,96.84,34.68,23.80005252095045,0.0,0.2631481757930822,0.0509901951359278
22,257,10.24,64.48,34.85,23.370481381435003,0.0,0.2659474143884818,0.2570992026436488
23,257,10.24,94.11,30.72,36.41019774733447,0.0068492079639361,0.1712301990984037,0.1711724276862369
24,257,10.24,38.33,34.67,23.625,0,-0.0664887346,-1.5583444443
26,257,10.24,32.97,30.8,38.03010649472336,0.0,-0.1612880848242414,0.2920616373302047
40,257,10.24,396.76,42.24,41.30108957400518,3.129688454,0.1460916925,-0.3862641583
41,257,10.24,322.8,53.37,23.82013434051118,-3.1415926536,-0.0,-0.05
44,257,10.24,261.56,43.85,23.46001918157784,-3.1415926536,-0.0,-0.0223606798
45,257,10.24,397.25,44.69,38.670373672877794,-3.1415926536,-0.1612880848,-0.2370653918
18,258,10.28,229.19,34.65,40.8000441176232,0.0,0.0,0.2280350850198275
20,258,10.28,97.8,34.68,23.80005252095045,0.0,0.0,0.0509901951359278
22,258,10.28,65.4,34.85,23.3804811755447,-0.0108691371772681,-0.2717284294317041,0.2549509756796392
23,258,10.28,95.57,30.73,36.40023214211689,0.0068026161548074,-0.0011647952282187,0.1811077027627483
24,258,10.28,39.27,34.67,23.5003324445,-0.0053190988,-0.0668442826,-3.1208222224
26,258,10.28,34.5,30.8,38.04008412188385,0.0,0.0,0.2920616373302047
40,258,10.28,395.11,42.25,41.291018393834754,3.1355321217,0.0,-0.3862641583
41,258,10.28,321.85,53.37,23.82013434051118,-3.1415926536,0.2631481758,-0.05
44,258,10.28,260.63,43.85,23.46001918157784,-3.1415926536,-0.0,-0.0223606798
45,258,10.28,395.7,44.7,38.66037376953306,3.1351411302,-0.0,-0.2370653918
18,259,10.32,230.82,34.65,40.81006003426116,0.0,0.0,0.2280350850198275
20,259,10.32,98.75,34.68,23.80005252095045,0.0,0.0,0.0509901951359278
22,259,10.32,66.32,34.84,23.39054723600968,-0.0106378965755467,0.0057810150430354,0.2549509756796392
23,259,10.32,97.04,30.74,36.40023214211689,0.0,-0.170065403870185,0.1811077027627483
24,259,10.32,40.21,34.66,23.3753342222,-0.0053475426,0.0664887346,-3.1291555557
26,259,10.32,36.02,30.8,38.05006438890741,0.0,0.0,0.2842534080710379
40,259,10.32,393.46,42.26,41.29094937150271,3.1355321217,-0.0018590125,-0.3862641583
41,259,10.32,320.9,53.36,23.82013434051118,-3.1310667266,-0.2631481758,-0.05
44,259,10.32,259.69,43.85,23.46001918157784,-3.1415926536,-0.0,-0.0282842712
45,259,10.32,394.15,44.71,38.66033109014976,3.1351411302,0.1612880848,-0.2370653918
18,260,10.36,232.44,34.65,40.82006001955411,0.0,0.0,0.2308679276123039
20,260,10.36,99.71,34.68,23.80005252095045,-0.0104162899309675,-0.2604072482741875,0.0509901951359278
22,260,10.36,67.26,34.83,23.400547002153605,0.0,0.2659474143886687,0.2531797780234432
23,260,10.36,98.49,30.74,36.39023220590932,0.006849207963936,0.1712301990984021,0.1902629759044045
24,260,10.36,41.14,34.66,23.25,0,0.0668442826,-0.0041777776
26,260,10.36,37.54,30.8,38.06004729371733,0.0065358546459298,0.1633963661482459,0.2831960451701259
40,260,10.36,391.83,42.27,41.28081879032925,3.1354577612,0.002771721,-0.3862641583
41,260,10.36,319.94,53.36,23.82013434051118,-3.1415926536,-0.0,-0.05
44,260,10.36,258.75,43.85,23.46001918157784,-3.1415926536,-0.0,-0.0282842712
45,260,10.36,392.58,44.71,38.66029099735282,-3.1415926536,-0.1623353807,-0.2370653918
18,261,10.4,234.07,34.65,40.83006000485427,0.0061348923578747,0.1533723089468677,0.2308679276123039
20,261,10.4,100.67,34.67,23.80005252095045,0.0,0.2604072482741875,0.0608276253029822
22,261,10.4,68.19,34.83,23.41054676849732,-0.010752273791099,-0.2688068447774754,0.2531797780234432
23,261,10.4,99.95,30.75,36.38023226973682,0.0,-0.1712301990984021,0.1902629759044045
24,261,10.4,42.07,34.66,23.375,0,0,0
26,261,10.4,39.07,30.81,38.060032842865496,0.0,-0.1633963661482459,0.2758622844826744
40,261,10.4,390.17,42.28,41.27075720167974,3.1355686301,-0.0018365473,-0.3862641583
41,261,10.4,318.99,53.36,23.810134396932742,-3.1415926536,0.2631481758,-0.0447213595
44,261,10.4,257.81,43.85,23.46001918157784,-3.1415926536,0.2631481758,-0.0282842712
45,261,10.4,391.04,44.72,38.65025355673621,3.1350992384,0.0020811654,-0.2370653918
18,262,10.44,235.7,34.66,40.84005999016162,0.0,-0.1533723089468677,0.2340939982143925
20,262,10.44,101.62,34.67,23.790052543027304,0.0,0.0,0.0608276253029822
22,262,10.44,69.12,34.82,23.420546535040558,-0.0107522737910991,-4.119968255444917e-15,0.2517935662402834
23,262,10.44,101.4,30.75,36.37023233359941,0.0068964423883495,0.1724110597087398,0.1902629759044045
24,262,10.44,43.01,34.66,23.25,0,-0.0675669095,-3.1207770579
26,262,10.44,40.58,30.81,38.07002101391593,0.0,0.0,0.2758622844826744
40,262,10.44,388.53,42.29,41.2706408964048,3.1354951682,-0.0009351738,-0.3862641583
41,262,10.44,318.04,53.35,23.810134396932742,-3.1310667266,-0.2631481758,-0.0447213595
44,262,10.44,256.86,43.84,23.46001918157784,-3.1310667266,-0.2631481758,-0.0282842712
45,262,10.44,389.48,44.73,38.65021862810093,3.135182485,0.1602542153,-0.2370653918
18,263,10.48,237.33,34.66,40.85007833529821,0.0,0.0,0.2340939982143925
20,263,10.48,102.57,34.67,23.790052543027304,0.0,0.0,0.0608276253029822
22,263,10.48,70.05,34.81,23.430546301783064,-0.0107522737911066,-1.8687308644960157e-13,0.2517935662402834
23,263,10.48,102.85,30.76,36.37023233359941,0.0,-0.1724110597087398,0.1902629759044045
24,263,10.48,43.93,34.66,23.1253378354,-0.0054053528,-0.0672036536,0.0042002385
26,263,10.48,42.11,30.81,38.08000525210048,0.0,0.0,0.268700576850888
40,263,10.48,386.9,42.3,41.26058652031015,3.1354577612,-0.0,-0.3862641583
41,263,10.48,317.08,53.35,23.810134396932742,-3.1415926536,0.2604072483,-0.0447213595
44,263,10.48,255.91,43.84,23.46001918157784,-3.1415926536,-0.0,-0.0282842712
45,263,10.48,387.94,44.73,38.64018633495444,-3.1415926536,-0.1612880848,-0.2370653918
18,264,10.52,238.96,34.66,40.86007831612661,0.0,0.0,0.2247220505424423
20,264,10.52,103.51,34.67,23.790052543027304,0.0,0.0,0.0608276253029822
22,264,10.52,70.98,34.8,23.440616459470515,0.0,0.2688068447776665,0.250798724079689
23,264,10.52,104.31,30.76,36.360232397497136,0.0069443328150141,0.1736083203753545,0.1902629759044045
24,264,10.52,44.86,34.65,23.2503360191,-0.0053762923,0.0675669095,1.5582770579
26,264,10.52,43.61,30.81,38.09000131268047,0.0,0.0,0.261725046566048
40,264,10.52,385.27,42.31,41.26048472812698,3.1354577612,0.0,-0.3827531842
41,264,10.52,316.12,53.34,23.810134396932742,-3.1311763637,-0.2604072483,-0.0447213595
44,264,10.52,254.96,43.84,23.46001918157784,-3.1415926536,-0.0,-0.0282842712
45,264,10.52,386.39,44.74,38.64015657318174,3.1351411302,0.1612880848,-0.2370653918
18,265,10.56,240.59,34.66,40.86007831612661,0.006134892357879,0.1533723089469767,0.2284731931759172
20,265,10.56,104.46,34.67,23.790052543027304,0.0,0.0,0.0608276253029822
22,265,10.56,71.91,34.8,23.45061619659492,-0.010752273791099,-0.2688068447774754,0.250798724079689
23,265,10.56,105.75,30.77,36.35023246143001,0.0068964423883495,-0.0011972606666163,0.2002498439450079
24,265,10.56,45.79,34.65,23.25,0,0.000359371,1.5624775392
26,265,10.56,45.13,30.81,38.09,0.0,0.0,0.261725046566048
40,265,10.56,383.64,42.32,41.25043757343672,3.1354577612,0.0018590125,-0.3827531842
41,265,10.56,315.17,53.34,23.810170095990493,-3.1415926536,-0.0,-0.0447213595
44,265,10.56,254.03,43.84,23.46001918157784,-3.1415926536,-0.0,-0.0282842712
45,265,10.56,384.84,44.74,38.63012943286626,-3.1415926536,-0.0,-0.232594067
18,266,10.6,242.22,34.67,40.87009909457034,0.0,-0.1533723089469767,0.2284731931759172
20,266,10.6,105.41,34.67,23.78005256512273,-0.0105259270317307,-0.2631481757932692,0.0608276253029822
22,266,10.6,72.84,34.79,23.460615933943423,-0.0105259270317232,0.0056586689843932,0.2501999200639361
23,266,10.6,107.2,30.78,36.34023252539808,0.0,-0.1724110597087381,0.2002498439450079
24,266,10.6,46.72,34.65,23.3753342222,-0.0053475426,-0.066136949,4.691633569
26,266,10.6,46.64,30.81,38.100001312335934,0.0,0.0,0.2549509756796392
40,266,10.6,381.99,42.33,41.250350301542895,3.1355321217,0.1515132965,-0.3827531842
41,266,10.6,314.22,53.34,23.810170095990493,-3.1415926536,0.2631481758,-0.0447213595
44,266,10.6,253.09,43.84,23.450019189757604,-3.1415926536,-0.0,-0.0282842712
45,266,10.6,383.28,44.74,38.63010484065504,-3.1415926536,-0.1623353807,-0.232594067
18,267,10.64,243.86,34.67,40.88009907033005,0.0,0.0,0.2325940669922601
20,267,10.64,106.36,34.66,23.78005256512273,0.0,0.2631481757932692,0.0608276253029822
22,267,10.64,73.79,34.78,23.47061567151573,-0.0106378965755393,-0.0027992385954015,0.2501999200639361
23,267,10.64,108.65,30.78,36.33023258940135,0.0068964423883471,0.1724110597086786,0.2002498439450079
24,267,10.64,47.66,34.64,23.6253306855,-0.0052909559,0.0668442826,3.1208222224
26,267,10.64,48.17,30.81,38.11000524796605,0.0,0.0,0.2483948469674844
40,267,10.64,380.34,42.33,41.24031037710555,-3.1415926536,-0.1506005879,-0.3827531842
41,267,10.64,313.27,53.33,23.810170095990493,-3.1310667266,-0.2631481758,-0.0412310563
44,267,10.64,252.16,43.84,23.450019189757604,-3.1415926536,-0.0,-0.0282842712
45,267,10.64,381.74,44.75,38.63010484065504,3.1350992384,0.1623353807,-0.232594067
18,268,10.68,245.51,34.67,40.89012227910305,0.0,0.0,0.223606797749979
20,268,10.68,107.32,34.66,23.78005256512273,0.0,0.0,0.0608276253029822
22,268,10.68,74.73,34.77,23.48061540931157,0.0,0.2659474143884838,0.25
23,268,10.68,110.1,30.79,36.33023258940135,0.0,-0.1724110597086786,0.2002498439450079
24,268,10.68,48.61,34.64,23.625,0,-0.0003517857,-1.5624780132
26,268,10.68,49.69,30.81,38.12001180482503,0.0,0.0,0.2420743687382041
40,268,10.68,378.68,42.34,41.24023763268102,3.1355686301,0.0,-0.3827531842
41,268,10.68,312.32,53.33,23.800170167458887,-3.1415926536,-0.0,-0.0316227766
44,268,10.68,251.23,43.84,23.450019189757604,-3.1415926536,0.2688068448,-0.0282842712
45,268,10.68,380.2,44.75,38.62008285853359,-3.1415926536,-0.0,-0.232594067
18,269,10.72,247.14,34.67,40.90012224920605,0.0060974854076807,0.1524371351920185,0.223606797749979
20,269,10.72,108.27,34.66,23.78005256512273,0.0,0.0,0.0608276253029822
22,269,10.72,75.67,34.77,23.490615147330647,-0.0106378965755469,-0.2659474143886727,0.25
23,269,10.72,111.54,30.79,36.320232653439874,0.0068964423883495,0.1724110597087398,0.2002498439450079
24,269,10.72,49.55,34.64,23.5003324445,-0.0053190988,-0.066136949,0.004133569
26,269,10.72,51.21,30.81,38.12002098635309,-0.0065358546459298,-0.1633963661482459,0.2420743687382041
40,269,10.72,377.02,42.35,41.23020494734413,3.1355686301,0.1506005879,-0.3733630941
41,269,10.72,311.37,53.33,23.800170167458887,-3.1415926536,0.2604072483,-0.0316227766
44,269,10.72,250.3,43.83,23.450019189757604,-3.1308403798,-0.2688068448,-0.0282842712
45,269,10.72,378.67,44.75,38.62006343858073,-3.1415926536,-0.1623353807,-0.232594067
18,270,10.76,248.78,34.68,40.91014788533524,0.0,-0.1524371351920185,0.2282542442102665
20,270,10.76,109.22,34.66,23.77005258723674,0.0,0.0,0.0608276253029822
22,270,10.76,76.61,34.76,23.50061488557268,-0.0105259270317232,0.0027992385955904,0.2402082429892862
23,270,10.76,112.99,30.8,36.31019829193997,0.006896442388347,-6.29487781345084e-14,0.1902629759044045
24,270,10.76,50.49,34.63,23.6253306855,-0.0052909559,0.0664887346,3.1208444443
26,270,10.76,52.74,30.8,38.1300327825718,0.0,0.1633963661482459,0.2360084744241189
40,270,10.76,375.37,42.35,41.23014673755115,-3.1415926536,-0.1496988096,-0.3733630941
41,270,10.76,310.41,53.32,23.800170167458887,-3.1311763637,-0.2604072483,-0.0316227766
44,270,10.76,249.36,43.83,23.45000852878309,-3.1415926536,-0.0,-0.0282842712
45,270,10.76,377.13,44.76,38.61004662001847,3.1350992384,0.1623353807,-0.219317122
18,271,10.8,250.43,34.68,40.91014788533524,0.0,0.0,0.2195449840010014
20,271,10.8,110.18,34.66,23.77005258723674,-0.0105259270317234,-0.2631481757930862,0.0608276253029822
22,271,10.8,77.56,34.75,23.510614624037377,0.0,0.2631481757930822,0.2402082429892862
23,271,10.8,114.44,30.81,36.30019834656554,0.0,-0.1724110597086769,0.1902629759044045
24,271,10.8,51.44,34.63,23.75,0,0.0003480828,1.5624782447
26,271,10.8,54.27,30.8,38.13004720689446,0.0,0.0,0.2302172886644267
29,271,10.8,-65.58,31.86,32.250968977692,-0.007751782712,0.004404251525,18.749449460463
40,271,10.8,373.7,42.36,41.22009825315801,3.1356047012,0.1496988096,-0.3733630941
41,271,10.8,309.45,53.32,23.800170167458887,-3.1415926536,0.2631481758,-0.0316227766
44,271,10.8,248.42,43.83,23.45000852878309,-3.1415926536,-0.0,-0.0282842712
45,271,10.8,375.6,44.76,38.6100323750188,-3.1415926536,-0.0,-0.219317122
18,272,10.84,252.07,34.68,40.92017595270089,0.0060605318583091,0.1515132964577296,0.2247220505424423
20,272,10.84,111.13,34.65,23.77005258723674,0.0,0.2631481757930862,0.0608276253029822
22,272,10.84,78.51,34.75,23.52061436272445,-0.0106378965755393,-0.2659474143884838,0.2402082429892862
23,272,10.84,115.89,30.81,36.29019840122123,0.0068964423883495,0.1724110597087381,0.1902629759044045
24,272,10.84,52.39,34.63,23.7503289451,-0.0052631093,-0.066136949,-1.558366431
26,272,10.84,55.8,30.8,38.140064236967405,0.0,0.0,0.2163330765278393
29,272,10.84,-64.29,31.85,33.00094695611,-0.007575612651,0.004648036169,20.311918987157
40,272,10.84,372.05,42.36,41.22007763214426,-3.1415926536,-0.1515132965,-0.3733630941
41,272,10.84,308.5,53.31,23.800170167458887,-3.1310667266,-0.2631481758,-0.0316227766
44,272,10.84,247.49,43.83,23.45000852878309,-3.1415926536,-0.0,-0.0282842712
45,272,10.84,374.06,44.76,38.61002072001516,-3.1415926536,-0.0,-0.219317122
18,273,10.88,253.72,34.69,40.93020644951599,0.0,-0.1515132964577296,0.2163330765278393
20,273,10.88,112.08,34.65,23.770075725584046,0.0,0.0,0.0608276253029822
22,273,10.88,79.45,34.74,23.53054398011232,-0.0106378965755469,-1.889547546207737e-13,0.2308679276123039
23,273,10.88,117.34,30.82,36.29019840122123,0.0,-0.1724110597087381,0.1902629759044045
24,273,10.88,53.34,34.62,23.6253306855,-0.0052909559,0.0657888662,-4.6916118136
26,273,10.88,57.33,30.8,38.14008390132355,-0.0065788524530174,-0.1644713113254374,0.2109502310972898
29,273,10.88,-62.94,31.84,33.875922496664,-0.007379939819,0.003455902594,15.6245680062
40,273,10.88,370.4,42.37,41.21004367869561,3.1355321217,0.1515132965,-0.3733630941
41,273,10.88,307.55,53.31,23.800170167458887,-3.1415926536,-0.0,-0.0316227766
44,273,10.88,246.55,43.83,23.45000852878309,-3.1415926536,-0.0,-0.0282842712
45,273,10.88,372.52,44.76,38.60001165802933,-3.1415926536,-0.1623353807,-0.2154065923
18,274,10.92,255.36,34.69,40.9402063990889,0.0060605318583135,0.1515132964578399,0.2163330765278393
20,274,10.92,113.03,34.65,23.760075757454985,0.0,0.0,0.0608276253029822
22,274,10.92,80.39,34.73,23.540543749030096,-0.0107522737910991,-0.0028594303888068,0.2308679276123039
23,274,10.92,118.78,30.82,36.28019845590705,0.006896442388347,0.1724110597086769,0.1902629759044045
24,274,10.92,54.28,34.62,23.375,0,-0.0010667046,-4.6874333305
26,274,10.92,58.85,30.79,38.150106159747445,0.0,0.1644713113254374,0.20591260281974
29,274,10.92,-61.58,31.83,34.250912396606,-0.007299140444,0.002322741605,10.937209653444
40,274,10.92,368.74,42.37,41.21003033243242,-3.1415926536,-0.0,-0.3733630941
41,274,10.92,306.59,53.31,23.800170167458887,-3.1415926536,-0.0,-0.03
44,274,10.92,245.6,43.83,23.45000852878309,-3.1415926536,-0.0,-0.0282842712
45,274,10.92,370.98,44.77,38.6000051813468,3.1350992384,0.1623353807,-0.2154065923
18,275,10.96,257.01,34.7,40.94023937399487,0.0,-0.1515132964578399,0.2080865204668481
20,275,10.96,113.96,34.65,23.760075757454985,-0.0106378965755391,-0.2659474143884798,0.0608276253029822
22,275,10.96,81.32,34.72,23.55054351814412,0.0,0.2688068447774795,0.231948270094864
23,275,10.96,120.23,30.83,36.27019851062302,0.0069443328150166,0.0011972606667393,0.1902629759044045
24,275,10.96,55.21,34.62,23.2503360191,-0.0053762923,-0.0672036536,-1.5582997615
26,275,10.96,60.37,30.79,38.15013106137383,0.0,0.0,0.20591260281974
29,275,10.96,-60.20,31.82,34.75089926894,-0.00719412049,0.002272786281,10.937215898035
40,275,10.96,367.1,42.37,41.20001092232865,-3.1415926536,-0.0,-0.37
41,275,10.96,305.64,53.31,23.800170167458887,-3.1415926536,0.2631481758,-0.03
44,275,10.96,244.66,43.83,23.45000852878309,-3.1415926536,-0.0,-0.0282842712
45,275,10.96,369.45,44.77,38.60000129533677,-3.1415926536,-0.0,-0.2154065923
18,276,11.0,258.65,34.7,40.95027472435319,0.0060974854076806,0.1524371351920159,0.2140093455903269
20,276,11.0,114.9,34.64,23.760075757454985,0.0,0.2659474143884798,0.0608276253029822
22,276,11.0,82.26,34.72,23.56054328745413,-0.0106378965755393,-0.2659474143884838,0.2220360331117451
23,276,11.0,121.67,30.84,36.26016685014011,0.0,-0.1736083203754162,0.1811077027627483
24,276,11.0,56.14,34.61,23.2503360191,-0.0053762923,0.0672036536,-0.0042002385
26,276,11.0,61.88,30.79,38.16015854264759,-0.0065358546459298,-0.1633963661482467,0.1923538406167134
29,276,11,-58.80,31.81,35.125889668449,-0.007117317541,-0.04211083641,9.388516370173
40,276,11.0,365.44,42.37,41.200001213592216,-3.1415926536,-0.0,-0.3605551275
41,276,11.0,304.69,53.3,23.79017023898736,-3.1310667266,-0.2631481758,-0.02
44,276,11.0,243.72,43.83,23.45000852878309,-3.1415926536,-0.0,-0.0282842712
45,276,11.0,367.92,44.77,38.59,-3.1415926536,-0.0,-0.211896201
18,277,11.04,260.29,34.71,40.96031249880792,0.0,-0.1524371351920159,0.206155281280883
20,277,11.04,115.85,34.64,23.760075757454985,0.0,0.0,0.0608276253029822
22,277,11.04,83.2,34.71,23.56054328745413,-0.0106378965755393,0.0,0.2236067977499789
23,277,11.04,123.13,30.84,36.26016685014011,0.0068964423883495,0.1724110597087381,0.1811077027627483
24,277,11.04,57.07,34.61,23.25,0,0.000359371,1.5624775391
26,277,11.04,63.41,30.78,38.16018867877883,0.0,0.1633963661482467,0.1878829422805593
29,277,11.04,-57.39,31.80,35.501980578554,-0.010562987403,-0.042147603175,7.825963258369
40,277,11.04,363.77,42.37,41.19,-3.1415926536,-0.0,-0.3605551275
41,277,11.04,303.75,53.3,23.79013450991818,-3.1415926536,-0.0,-0.02
44,277,11.04,242.79,43.83,23.45000852878309,-3.1415926536,-0.0,-0.0282842712
45,277,11.04,366.39,44.77,38.59000129567244,-3.1415926536,-0.0,-0.2024845673
18,278,11.08,261.93,34.71,40.96031249880792,0.0060605318583092,0.1515132964577322,0.206155281280883
20,278,11.08,116.79,34.64,23.75007578935276,0.0,0.0,0.0632455532033675
22,278,11.08,84.14,34.7,23.570477296821974,0.0,0.2659474143884838,0.2137755832643194
23,278,11.08,124.58,30.85,36.25016689616753,0.0,-0.1724110597087381,0.1811077027627483
24,278,11.08,58.0,34.61,23.3753342222,-0.0053475426,-0.066136949,4.691633569
26,278,11.08,64.93,30.78,38.16022143541623,-0.0065358546459322,-0.1633963661483055,0.1746424919657298
29,278,11.08,-55.96,31.78,35.751966729119,-0.010489125795,0.044319484189,1.54870754537
30,278,11.08,-72.08,27.42,36.750000000001,0,-0.083611728387,15.630225737874
40,278,11.08,362.14,42.37,41.19000485554717,-3.1415926536,-0.0,-0.3605551275
41,278,11.08,302.8,53.3,23.79013450991818,-3.1415926536,0.2688068448,-0.02
44,278,11.08,241.85,43.83,23.45000852878309,-3.1415926536,-0.0,-0.0360555128
45,278,11.08,364.86,44.77,38.590005182689474,-3.1415926536,-0.0,-0.2024845673
18,279,11.12,263.58,34.72,40.970352695577326,0.0,-0.1515132964577322,0.1984943324127921
20,279,11.12,117.74,34.64,23.75007578935276,0.0,0.0,0.0632455532033675
22,279,11.12,85.08,34.7,23.580477094410117,-0.0106378965755469,-0.2659474143886727,0.2137755832643194
23,279,11.12,126.03,30.85,36.24016694222034,0.0,0.0,0.1811077027627483
24,279,11.12,58.94,34.60,23.6253306855,-0.0052909559,0.0668442826,4.6833222224
26,279,11.12,66.46,30.77,38.17025674527223,-0.0064934152282241,0.0010609854427026,0.1708800749063506
29,279,11.12,-54.53,31.77,35.625877182183,-0.007017428668,0.042776320466,-4.701041849029
30,279,11.12,-70.61,27.42,37.375209029516,-0.003344469135,-0.04058427298,21.877536519279
40,279,11.12,360.49,42.37,41.180010927633326,-3.1415926536,-0.0,-0.3511409973
41,279,11.12,301.87,53.29,23.79013450991818,-3.1308403798,-0.2688068448,-0.02
44,279,11.12,240.92,43.83,23.45000852878309,-3.1415926536,-0.0,-0.0316227766
45,279,11.12,363.32,44.77,38.590011661050326,-3.1415926536,-0.0,-0.1992485885
18,280,11.16,265.22,34.72,40.98039531288101,0.0060974854076808,0.1524371351920212,0.191049731745428
20,280,11.16,118.69,34.64,23.75007578935276,-0.0104162899309675,-0.2604072482741875,0.0632455532033675
22,280,11.16,86.02,34.69,23.590476892169857,-0.0105259270317232,0.0027992385955904,0.206155281280883
23,280,11.16,127.48,30.85,36.23016698829857,0.0068492079639337,0.1712301990983429,0.1824828759089465
24,280,11.16,59.89,34.60,23.75,0,0,0
