id,frame,t,x,y,v,phi,phi_dot,a
18,309,12.32,312.85,35.09,41.081577379647925,0.006060531858309291,-0.14967694989696012,0.09219544457292887
18,310,12.36,314.5,35.1,41.081577379647925,0.012120618542087907,0.1515021670944654,0.10816653826391967
18,311,12.4,316.15,35.12,41.081577379647925,0.006060531858313388,-0.15150216709436298,0.11661903789690602
18,312,12.44,317.8,35.13,41.091490603286715,0.012194517448249492,0.15334963974840257,0.130384048104053
18,313,12.48,319.44,35.15,41.091490603286715,0.006134892357874709,-0.15149062725936954,0.13892443989449804
18,314,12.52,321.07,35.16,41.09140664421213,0.012269322953799452,0.15336076489811856,0.15652475842498528
18,315,12.56,322.7,35.18,41.091325118569735,0.006134892357874709,-0.15336076489811856,0.16552945357246848
18,316,12.6,324.33,35.19,41.10132479616685,0.0121945174482534,0.15149062725946727,0.1746424919657298
18,317,12.64,325.97,35.21,41.10124572321379,0.006060531858309291,-0.15334963974860272,0.18384776310850237
18,318,12.68,327.62,35.22,41.1011690831295,0.006097485407680848,0.0009238387342889271,0.19697715603592209
18,319,12.72,329.26,35.23,41.1110946096063,0.012120618542091795,0.15057832836027366,0.20615528128088303
18,320,12.76,330.91,35.25,41.11102285275811,0.006097485407680848,-0.15057832836027366,0.2154065922853802
18,321,12.8,332.55,35.26,41.11095352822651,0.0060974854076851805,1.0831179703130189e-13,0.2340939982143925
18,322,12.84,334.19,35.27,41.12088642040684,0.006134892357874709,0.0009351737547382217,0.2469817807045694
18,323,12.88,335.82,35.28,41.12082197622027,0.006097485407680848,-0.0009351737548465335,0.2563201123595259
18,324,12.92,337.46,35.29,41.12070038314036,0.006060531858309082,-0.000923838734294153,0.2563201123595259
18,325,12.96,339.11,35.3,41.130643077880514,0.0060605318583135965,1.1286544615574101e-13,0.26570660511172844
18,326,13.0,340.76,35.31,41.130588374104256,0.006060531858309082,-1.1286544615574101e-13,0.2785677655436824
18,327,13.04,342.41,35.32,41.13048626019391,0.006097485407680848,0.000923838734294153,0.2879236009777594
18,328,13.08,344.05,35.33,41.14043874340671,0.0060605318583135965,-0.0009238387341812876,0.2973213749463701
18,329,13.12,345.7,35.34,41.140351238170055,0.0,-0.1515132964578399,0.30675723300355934
18,330,13.16,347.36,35.34,41.15031105593249,0.006097485407680848,0.1524371351920212,0.30675723300355934
18,331,13.2,349.0,35.35,41.15023815240928,0.006097485407680848,0.0,0.3195309061734091
18,332,13.24,350.64,35.36,41.15020534578169,0.0,-0.1524371351920212,0.3289376840679705
18,333,13.28,352.28,35.36,41.16014698710392,0.0,0.0,0.3289376840679705
18,334,13.32,353.92,35.36,41.16012147698303,0.006097485407680848,0.1524371351920212,0.3383784863137726
18,335,13.36,355.56,35.37,41.170077726426506,0.0,-0.1524371351920212,0.3383784863137726
18,336,13.4,357.21,35.37,41.17005950930846,0.0,0.0,0.35114099732158877
18,337,13.44,358.85,35.37,41.180030354529855,0.0,0.0,0.35114099732158877
18,338,13.48,360.49,35.37,41.180010927633326,0.0,0.0,0.35114099732158877
18,339,13.52,362.14,35.37,41.19000485554717,0.0,0.0,0.36055512754639896
18,340,13.56,363.77,35.37,41.19,0.0,0.0,0.36055512754639896
18,341,13.6,365.44,35.37,41.200001213592216,0.0,0.0,0.36055512754639896
18,342,13.64,367.1,35.37,41.20001092232865,0.0,0.0,0.37
18,343,13.68,368.74,35.37,41.21003033243242,0.0,0.0,0.3733630940518894
18,344,13.72,370.4,35.37,41.21004367869561,-0.006060531858309082,-0.15151329645772704,0.3733630940518894
18,345,13.76,372.05,35.36,41.22007763214426,0.0,0.15151329645772704,0.3733630940518894
18,346,13.8,373.7,35.36,41.22009825315801,-0.005987952383912004,-0.1496988095978001,0.3733630940518894
18,347,13.84,375.37,35.35,41.23014673755115,0.0,0.1496988095978001,0.3733630940518894
18,348,13.88,377.02,35.35,41.23020494734413,-0.006024023516169161,-0.15060058790422903,0.3733630940518894
18,349,13.92,378.68,35.34,41.24023763268102,-0.006024023516173647,-1.1214987272190058e-13,0.38275318418009274
18,350,13.96,380.34,35.33,41.24031037710555,0.0,0.15060058790434117,0.38275318418009274
18,351,14.0,381.99,35.33,41.250350301542895,-0.006060531858309291,-0.15151329645773226,0.38275318418009274
18,352,14.04,383.64,35.32,41.25043757343672,-0.006134892357874709,-0.0018590124891354606,0.38275318418009274
18,353,14.08,385.27,35.31,41.26048472812698,-0.006134892357879068,-1.089623183347932e-13,0.38275318418009274
18,354,14.12,386.9,35.3,41.26058652031015,-0.006134892357874709,1.089623183347932e-13,0.3862641583165593
18,355,14.16,388.53,35.29,41.2706408964048,-0.006097485407680637,0.0009351737548518027,0.3862641583165593
18,356,14.2,390.17,35.28,41.27075720167974,-0.0060240235161693675,0.001836547287781742,0.3862641583165593
18,357,14.24,391.83,35.27,41.28081879032925,-0.006134892357879068,-0.002771721042742507,0.3862641583165593
18,358,14.28,393.46,35.26,41.29094937150271,-0.006060531858309082,0.0018590124892496488,0.3862641583165593
18,359,14.32,395.11,35.25,41.291018393834754,-0.006060531858309291,-5.225854471380131e-15,0.3862641583165593
18,360,14.36,396.76,35.24,41.30108957400518,-0.01190419955831164,-0.14609169250005874,0.3862641583165593
18,361,14.4,398.44,35.22,41.30123969083736,-0.006060531858309291,0.14609169250005874,0.3862641583165593
18,362,14.44,400.09,35.21,41.311318061761234,-0.006024023516169161,0.0009127085535032449,0.3862641583165593
18,363,14.48,401.75,35.2,41.311482665234855,-0.011975475395681978,-0.14878629698782042,0.3862641583165593
18,364,14.52,403.42,35.18,41.32156821806259,-0.0060240235161693675,0.14878629698781526,0.3862641583165593
18,365,14.56,405.08,35.17,41.3317468781565,-0.0121945174482534,-0.1542623483021008,0.3862641583165593
18,366,14.6,406.72,35.15,41.331840026788065,,,0.3862641583165593
20,251,10.0,91.13,34.7,23.820052476852357,0.0,,0.04123105625617661
20,252,10.04,92.08,34.7,23.810052498892144,-0.010525927031730768,-0.2631481757932692,0.04123105625617661
20,253,10.08,93.03,34.69,23.810052498892144,0.0,0.2631481757932692,0.04123105625617661
20,254,10.12,93.97,34.69,23.810052498892144,0.0,0.0,0.04123105625617661
20,255,10.16,94.93,34.69,23.810052498892144,0.0,0.0,0.050990195135927854
20,256,10.2,95.89,34.69,23.810052498892144,-0.01052592703172329,-0.26314817579308225,0.050990195135927854
20,257,10.24,96.84,34.68,23.800052520950455,0.0,0.26314817579308225,0.050990195135927854
20,258,10.28,97.8,34.68,23.800052520950455,0.0,0.0,0.050990195135927854
20,259,10.32,98.75,34.68,23.800052520950455,0.0,0.0,0.050990195135927854
20,260,10.36,99.71,34.68,23.800052520950455,-0.010416289930967501,-0.26040724827418754,0.050990195135927854
20,261,10.4,100.67,34.67,23.800052520950455,0.0,0.26040724827418754,0.0608276253029822
20,262,10.44,101.62,34.67,23.790052543027304,0.0,0.0,0.0608276253029822
20,263,10.48,102.57,34.67,23.790052543027304,0.0,0.0,0.0608276253029822
20,264,10.52,103.51,34.67,23.790052543027304,0.0,0.0,0.0608276253029822
20,265,10.56,104.46,34.67,23.790052543027304,0.0,0.0,0.0608276253029822
20,266,10.6,105.41,34.67,23.78005256512273,-0.010525927031730768,-0.2631481757932692,0.0608276253029822
20,267,10.64,106.36,34.66,23.78005256512273,0.0,0.2631481757932692,0.0608276253029822
20,268,10.68,107.32,34.66,23.78005256512273,0.0,0.0,0.0608276253029822
20,269,10.72,108.27,34.66,23.78005256512273,0.0,0.0,0.0608276253029822
20,270,10.76,109.22,34.66,23.77005258723674,0.0,0.0,0.0608276253029822
20,271,10.8,110.18,34.66,23.77005258723674,-0.010525927031723448,-0.2631481757930862,0.0608276253029822
20,272,10.84,111.13,34.65,23.77005258723674,0.0,0.2631481757930862,0.0608276253029822
20,273,10.88,112.08,34.65,23.770075725584046,0.0,0.0,0.0608276253029822
20,274,10.92,113.03,34.65,23.760075757454985,0.0,0.0,0.0608276253029822
20,275,10.96,113.96,34.65,23.760075757454985,-0.010637896575539192,-0.2659474143884798,0.0608276253029822
20,276,11.0,114.9,34.64,23.760075757454985,0.0,0.2659474143884798,0.0608276253029822
20,277,11.04,115.85,34.64,23.760075757454985,0.0,0.0,0.0608276253029822
20,278,11.08,116.79,34.64,23.750075789352756,0.0,0.0,0.06324555320336758
20,279,11.12,117.74,34.64,23.750075789352756,0.0,0.0,0.06324555320336758
20,280,11.16,118.69,34.64,23.750075789352756,-0.010416289930967501,-0.26040724827418754,0.06324555320336758
20,281,11.2,119.65,34.63,23.750075789352756,0.0,0.26040724827418754,0.06324555320336758
20,282,11.24,120.61,34.63,23.740075821277404,0.0,0.0,0.06324555320336758
20,283,11.28,121.56,34.63,23.740075821277404,0.0,0.0,0.06324555320336758
20,284,11.32,122.51,34.63,23.740075821277404,0.0,0.0,0.06324555320336758
20,285,11.36,123.46,34.63,23.740075821277404,0.0,0.0,0.06324555320336758
20,286,11.4,124.41,34.63,23.740075821277404,-0.010525927031730768,-0.2631481757932692,0.06324555320336758
20,287,11.44,125.36,34.62,23.730103244613158,0.0,0.2631481757932692,0.06324555320336758
20,288,11.48,126.31,34.62,23.730103244613158,0.0,0.0,0.06324555320336758
20,289,11.52,127.26,34.62,23.730103244613158,0.0,0.0,0.06324555320336758
20,290,11.56,128.21,34.62,23.730103244613158,0.0,0.0,0.06324555320336758
20,291,11.6,129.16,34.62,23.720134906867624,-0.010525927031723132,-0.2631481757930783,0.06324555320336758
20,292,11.64,130.11,34.61,23.720134906867624,0.0,0.2631481757930783,0.05385164807134505
20,293,11.68,131.05,34.61,23.720134906867624,0.0,0.0,0.05385164807134505
20,294,11.72,132.0,34.61,23.720134906867624,-0.010525927031723448,-0.2631481757930862,0.05385164807134505
20,295,11.76,132.95,34.6,23.71017081338724,0.0,0.2631481757930862,0.050990195135927854
20,296,11.8,133.89,34.6,23.71017081338724,-0.010525927031723132,-0.2631481757930783,0.050990195135927854
20,297,11.84,134.84,34.59,23.71017081338724,0.0,0.2631481757930783,0.050990195135927854
20,298,11.88,135.78,34.59,23.71017081338724,-0.010525927031730926,-0.26314817579327315,0.050990195135927854
20,299,11.92,136.73,34.58,23.71017081338724,0.0,0.26314817579327315,0.050990195135927854
20,300,11.96,137.68,34.58,23.700170885459876,0.0,0.0,0.050990195135927854
20,301,12.0,138.64,34.58,23.700170885459876,-0.010525927031723132,-0.2631481757930783,0.05
20,302,12.04,139.59,34.57,23.700170885459876,0.0,0.2631481757930783,0.05
20,303,12.08,140.54,34.57,23.700170885459876,-0.010637896575539351,-0.2659474143884838,0.05
20,304,12.12,141.48,34.56,23.700170885459876,0.0,0.2659474143884838,0.05
20,305,12.16,142.43,34.56,23.700170885459876,-0.010525927031730926,-0.26314817579327315,0.05
20,306,12.2,143.38,34.55,23.690170957593363,0.0,0.26314817579327315,0.04123105625617661
20,307,12.24,144.32,34.55,23.690170957593363,-0.010637896575539351,-0.2659474143884838,0.04123105625617661
20,308,12.28,145.26,34.54,23.690170957593363,0.0,0.2659474143884838,0.04123105625617661
20,309,12.32,146.21,34.54,23.690170957593363,0.0,0.0,0.04123105625617661
20,310,12.36,147.16,34.54,23.690170957593363,-0.010525927031723132,-0.2631481757930783,0.044721359549995794
20,311,12.4,148.11,34.53,23.680171029787772,0.0,0.2631481757930783,0.044721359549995794
20,312,12.44,149.06,34.53,23.680171029787772,-0.010525927031723448,-0.2631481757930862,0.044721359549995794
20,313,12.48,150.01,34.52,23.680171029787772,0.0,0.2631481757930862,0.044721359549995794
20,314,12.52,150.96,34.52,23.68013513474955,0.0,0.0,0.044721359549995794
20,315,12.56,151.91,34.52,23.68013513474955,-0.01052592703173061,-0.26314817579326527,0.044721359549995794
20,316,12.6,152.86,34.51,23.68013513474955,0.0,0.26314817579326527,0.05
20,317,12.64,153.81,34.51,23.68013513474955,0.0,0.0,0.05
20,318,12.68,154.76,34.51,23.670103506322064,-0.010637896575539351,-0.2659474143884838,0.042426406871192854
20,319,12.72,155.7,34.5,23.670103506322064,0.0,0.2659474143884838,0.042426406871192854
20,320,12.76,156.64,34.5,23.670103506322064,0.0,0.0,0.042426406871192854
20,321,12.8,157.59,34.5,23.670103506322064,-0.010525927031723448,-0.2631481757930862,0.042426406871192854
20,322,12.84,158.54,34.49,23.67007604550522,0.0,0.2631481757930862,0.042426406871192854
20,323,12.88,159.49,34.49,23.67007604550522,0.0,0.0,0.042426406871192854
20,324,12.92,160.44,34.49,23.67007604550522,0.0,0.0,0.042426406871192854
20,325,12.96,161.38,34.49,23.67007604550522,0.0,0.0,0.042426406871192854
20,326,13.0,162.33,34.49,23.660052831724617,-0.01063789657554691,-0.26594741438867275,0.03605551275463989
20,327,13.04,163.27,34.48,23.660052831724617,0.0,0.26594741438867275,0.03605551275463989
20,328,13.08,164.21,34.48,23.660052831724617,0.0,0.0,0.03605551275463989
20,329,13.12,165.15,34.48,23.660052831724617,0.0,0.0,0.03605551275463989
20,330,13.16,166.09,34.48,23.660052831724617,0.0,0.0,0.0282842712474619
20,331,13.2,167.04,34.48,23.660033812317344,0.0,0.0,0.0282842712474619
20,332,13.24,167.99,34.48,23.660033812317344,0.0,0.0,0.022360679774997897
20,333,13.28,168.94,34.48,23.660033812317344,0.0,0.0,0.022360679774997897
20,334,13.32,169.89,34.48,23.660033812317344,-0.010525927031723132,-0.2631481757930783,0.022360679774997897
20,335,13.36,170.84,34.47,23.660033812317344,0.0,0.2631481757930783,0.022360679774997897
20,336,13.4,171.79,34.47,23.660033812317344,0.0,0.0,0.022360679774997897
20,337,13.44,172.73,34.47,23.660033812317344,0.0,0.0,0.01414213562373095
20,338,13.48,173.68,34.47,23.660033812317344,0.0,0.0,0.01414213562373095
20,339,13.52,174.62,34.47,23.660033812317344,0.0,0.0,0.01
20,340,13.56,175.56,34.47,23.660033812317344,0.0,0.0,0.01
20,341,13.6,176.51,34.47,23.660033812317344,0.0,0.0,0.01
20,342,13.64,177.46,34.47,23.660033812317344,0.0,0.0,0.01
20,343,13.68,178.41,34.47,23.660033812317344,0.0,0.0,0.01
20,344,13.72,179.36,34.47,23.660033812317344,-0.010637896575539351,-0.2659474143884838,0.0
20,345,13.76,180.3,34.46,23.660033812317344,0.0,0.2659474143884838,0.01
20,346,13.8,181.25,34.46,23.660033812317344,0.0,0.0,0.01
20,347,13.84,182.2,34.46,23.660033812317344,0.0,0.0,0.01
20,348,13.88,183.16,34.46,23.660033812317344,0.0,0.0,0.01
20,349,13.92,184.1,34.46,23.660033812317344,0.0,0.0,0.01
20,350,13.96,185.04,34.46,23.660033812317344,0.0,0.0,0.02
20,351,14.0,185.98,34.46,23.660033812317344,-0.010637896575539351,-0.2659474143884838,0.02
20,352,14.04,186.92,34.45,23.660033812317344,0.0,0.2659474143884838,0.02
20,353,14.08,187.86,34.45,23.660033812317344,0.0,0.0,0.02
20,354,14.12,188.8,34.45,23.660033812317344,0.0,0.0,0.03
20,355,14.16,189.75,34.45,23.660033812317344,0.0,0.0,0.03
20,356,14.2,190.69,34.45,23.660033812317344,0.0,0.0,0.03162277660168379
20,357,14.24,191.64,34.45,23.660052831724617,0.0,0.0,0.03162277660168379
20,358,14.28,192.58,34.45,23.670052809404545,0.0,0.0,0.03162277660168379
20,359,14.32,193.53,34.45,23.670052809404545,-0.01063789657554691,-0.26594741438867275,0.03162277660168379
20,360,14.36,194.47,34.44,23.670052809404545,0.0,0.26594741438867275,0.04123105625617661
20,361,14.4,195.41,34.44,23.670052809404545,0.0,0.0,0.04
20,362,14.44,196.36,34.44,23.670052809404545,0.0,0.0,0.04
20,363,14.48,197.31,34.44,23.670052809404545,0.0,0.0,0.04
20,364,14.52,198.26,34.44,23.68007601339151,-0.010525927031723132,-0.2631481757930783,0.04
20,365,14.56,199.21,34.43,23.68007601339151,0.0,0.2631481757930783,0.04
20,366,14.6,200.15,34.43,23.68007601339151,0.0,0.0,0.04
20,367,14.64,201.1,34.43,23.68007601339151,-0.010525927031723132,-0.2631481757930783,0.04
20,368,14.68,202.05,34.42,23.68007601339151,0.0,0.2631481757930783,0.04
20,369,14.72,203.01,34.42,23.68007601339151,0.0,0.0,0.04
20,370,14.76,203.96,34.42,23.690075981304915,0.0,0.0,0.04123105625617661
20,371,14.8,204.91,34.42,23.690075981304915,-0.010416289930974904,-0.26040724827437256,0.04123105625617661
20,372,14.84,205.87,34.41,23.690075981304915,0.0,0.26040724827437256,0.04123105625617661
20,373,14.88,206.83,34.41,23.690075981304915,0.0,0.0,0.04123105625617661
20,374,14.92,207.77,34.41,23.690075981304915,-0.010525927031723448,-0.2631481757930862,0.04123105625617661
20,375,14.96,208.72,34.4,23.690075981304915,0.0,0.2631481757930862,0.044721359549995794
20,376,15.0,209.67,34.4,23.700075949245395,0.0,0.0,0.044721359549995794
20,377,15.04,210.61,34.4,23.700075949245395,-0.010637896575539351,-0.2659474143884838,0.044721359549995794
20,378,15.08,211.55,34.39,23.700075949245395,0.0,0.2659474143884838,0.044721359549995794
20,379,15.12,212.49,34.39,23.700075949245395,0.0,0.0,0.044721359549995794
20,380,15.16,213.43,34.39,23.700075949245395,0.0,0.0,0.05830951894845301
20,381,15.2,214.38,34.39,23.700052742557347,-0.010637896575539351,-0.2659474143884838,0.05830951894845301
20,382,15.24,215.32,34.38,23.71005272031254,0.0,0.2659474143884838,0.05830951894845301
20,383,15.28,216.27,34.38,23.71005272031254,0.0,0.0,0.05830951894845301
20,384,15.32,217.22,34.38,23.71005272031254,0.0,0.0,0.05830951894845301
20,385,15.36,218.18,34.38,23.71005272031254,-0.010525927031730926,-0.26314817579327315,0.05830951894845301
20,386,15.4,219.13,34.37,23.710033741013532,0.0,0.26314817579327315,0.05830951894845301
20,387,15.44,220.08,34.37,23.720033726788838,0.0,0.0,0.05830951894845301
20,388,15.48,221.03,34.37,23.720033726788838,0.0,0.0,0.06403124237432849
20,389,15.52,221.97,34.37,23.720033726788838,0.0,0.0,0.06403124237432849
20,390,15.56,222.91,34.37,23.72001897132462,0.0,0.0,0.06403124237432849
20,391,15.6,223.86,34.37,23.72001897132462,-0.01041628993096781,-0.26040724827419526,0.06403124237432849
20,392,15.64,224.82,34.36,23.72001897132462,0.0,0.26040724827419526,0.06403124237432849
20,393,15.68,225.77,34.36,23.730018963329968,0.0,0.0,0.06403124237432849
20,394,15.72,226.73,34.36,23.730008428148523,0.0,0.0,0.06403124237432849
20,395,15.76,227.68,34.36,23.730008428148523,0.0,0.0,0.06403124237432849
20,396,15.8,228.62,34.36,23.730008428148523,0.0,0.0,0.06403124237432849
20,397,15.84,229.57,34.36,23.730008428148523,0.0,0.0,0.06403124237432849
20,398,15.88,230.52,34.36,23.740008424598336,0.0,0.0,0.06403124237432849
20,399,15.92,231.47,34.36,23.740002106149863,0.0,0.0,0.06403124237432849
20,400,15.96,232.41,34.36,23.740002106149863,0.0,0.0,0.06403124237432849
20,401,16.0,233.35,34.36,23.740002106149863,0.0,0.0,0.06403124237432849
20,402,16.04,234.3,34.36,23.740002106149863,0.0,0.0,0.06403124237432849
20,403,16.08,235.25,34.36,23.750002105263064,0.0,0.0,0.06403124237432849
20,404,16.12,236.2,34.36,23.750002105263064,0.0,0.0,0.06403124237432849
20,405,16.16,237.16,34.36,23.750002105263064,0.0,0.0,0.0565685424949238
20,406,16.2,238.11,34.36,23.75,0.0,0.0,0.0565685424949238
20,407,16.24,239.07,34.36,23.75,0.0,0.0,0.0565685424949238
20,408,16.28,240.01,34.36,23.75,0.0,0.0,0.0565685424949238
20,409,16.32,240.96,34.36,23.76,0.0,0.0,0.0565685424949238
20,410,16.36,241.91,34.36,23.76,0.0,0.0,0.0565685424949238
20,411,16.4,242.85,34.36,23.76,0.0,0.0,0.0565685424949238
20,412,16.44,243.8,34.36,23.76,0.0,0.0,0.0565685424949238
20,413,16.48,244.76,34.36,23.76,0.0,0.0,0.0565685424949238
20,414,16.52,245.71,34.36,23.760002104377012,0.0,0.0,0.0565685424949238
20,415,16.56,246.67,34.36,23.770002103491702,0.0,0.0,0.0565685424949238
20,416,16.6,247.62,34.36,23.770002103491702,0.0,0.0,0.05
20,417,16.64,248.57,34.36,23.770002103491702,0.0,0.0,0.05
20,418,16.68,249.52,34.36,23.770002103491702,0.0,0.0,0.05
20,419,16.72,250.47,34.36,23.770002103491702,0.0,0.0,0.05
20,420,16.76,251.42,34.36,23.770008413965694,0.0,0.0,0.05
20,421,16.8,252.37,34.36,23.770008413965694,0.0,0.0,0.05
20,422,16.84,253.33,34.36,23.780008410427445,0.0,0.0,0.05
20,423,16.88,254.28,34.36,23.780008410427445,0.010525927031723448,0.2631481757930862,0.05
20,424,16.92,255.23,34.37,23.780008410427445,0.0,-0.2631481757930862,0.044721359549995794
20,425,16.96,256.18,34.37,23.78001892345757,0.0,0.0,0.044721359549995794
20,426,17.0,257.13,34.37,23.78001892345757,0.0,0.0,0.044721359549995794
20,427,17.04,258.09,34.37,23.78001892345757,0.0,0.0,0.044721359549995794
20,428,17.08,259.05,34.37,23.78001892345757,0.0,0.0,0.044721359549995794
20,429,17.12,260.01,34.37,23.780033641691933,0.0,0.0,0.044721359549995794
20,430,17.16,260.96,34.37,23.780033641691933,0.0,0.0,0.044721359549995794
20,431,17.2,261.9,34.37,23.780033641691933,0.010525927031730296,0.2631481757932574,0.04123105625617661
20,432,17.24,262.85,34.38,23.780033641691933,0.0,-0.2631481757932574,0.04123105625617661
20,433,17.28,263.79,34.38,23.780033641691933,0.0,0.0,0.04123105625617661
20,434,17.32,264.74,34.38,23.78005256512273,0.0,0.0,0.04123105625617661
20,435,17.36,265.69,34.38,23.78005256512273,0.0,0.0,0.04123105625617661
20,436,17.4,266.65,34.38,23.790052543027304,0.010416289930967194,0.2604072482741799,0.04123105625617661
20,437,17.44,267.61,34.39,23.790052543027304,0.0,-0.2604072482741799,0.04123105625617661
20,438,17.48,268.56,34.39,23.790052543027304,0.0,0.0,0.04123105625617661
20,439,17.52,269.52,34.39,23.790052543027304,0.0,0.0,0.04123105625617661
20,440,17.56,270.46,34.39,23.790075661922554,0.0,0.0,0.04123105625617661
20,441,17.6,271.41,34.39,23.790075661922554,0.010637896575539351,0.2659474143884838,0.04123105625617661
